59,48,133,2.3,17,59
74,50,166,2.6,13,77
96,68,228,3.3,17,117
95,79,298,4,20,165
40,37,123,1.8,34,38
37,33,75,1.4,33,28
41,42,128,2,32,62
42,51,136,2.2,28,62
55,61,173,2.5,19,79
64,66,239,3.2,26,122
72,82,285,3.6,23,156
75,75,313,3.7,25,174
61,60,282,3.4,18,144
58,64,331,4,18,191
51,62,328,3.7,32,197
47,58,186,3.4,32,97
58,51,138,2.6,15,67
32,44,100,2.4,41,44
64,70,177,3.2,18,74
47,47,137,2.3,47,54
27,37,87,1.6,48,21
58,52,121,2.2,28,56
74,69,200,3,24,101
90,66,251,3.2,20,133
48,54,302,3.3,10,161
61,61,348,3.5,18,187
48,46,195,2.8,13,107
42,31,71,2.1,25,42
47,31,85,2.3,40,46
39,35,70,2.2,33,32
43,36,102,2.3,21,60
53,44,178,2.8,27,110
64,50,214,3.2,18,132
60,58,244,3.6,24,152
41,49,149,2.9,48,90
42,49,101,2.5,40,49
45,52,116,2.7,37,57
35,34,78,2,57,32
42,40,99,2.2,45,40
57,47,122,2.6,34,55
43,45,144,2.9,57,74
35,44,138,2.8,50,45
36,48,133,2.9,51,44
48,49,139,2.9,57,52
60,53,186,3.3,26,92
25,30,144,2.1,57,39
26,31,92,2.2,58,33
44,42,129,2.5,67,56
48,31,202,2.4,51,88
32,19,142,2,62,74
23,22,106,2.1,38,70
22,27,134,2.2,64,77
22,17,200,1.7,47,43
32,26,158,1.9,50,49
36,36,165,2.5,54,68
24,31,134,2.1,63,45
48,31,163,2.5,46,63
29,25,126,2.2,49,52
20,24,105,2,42,57
27,38,78,2.2,39,33
28,32,104,2.1,56,42
17,18,179,1.2,61,36
29,25,83,1.4,42,30
21,28,93,1.6,34,57
28,47,120,1.9,54,74
30,52,150,2.1,70,85
28,53,130,2,73,68
33,37,105,1.4,55,36
41,33,125,1.5,35,52
34,42,124,1.7,58,54
36,59,154,2,72,73
47,61,170,2.1,101,77
43,52,191,1.7,85,77
52,72,256,2.2,42,113
43,71,284,2.5,106,136
40,69,247,2.3,33,109
16,30,98,1.6,48,55
17,31,73,1.7,30,43
17,27,58,1.4,68,27
20,40,95,1.4,70,37
24,42,132,1.6,47,57
14,27,59,1.4,55,31
20,42,134,1.8,16,68
13,36,79,1.6,33,53
15,31,58,1.4,46,39
18,36,97,1.7,37,58
18,41,104,1.8,69,40
26,43,180,2,95,65
23,38,120,1.8,98,60
23,45,154,2.1,54,77
14,27,54,1.8,43,22
12,26,88,1.8,50,33
23,29,141,2.5,38,73
13,28,72,2.1,38,53
12,22,48,1.6,73,20
15,25,53,1.6,59,25
18,30,81,1.7,67,48
18,31,96,1.6,80,50
17,36,103,1.7,90,45
19,48,127,1.8,90,51
16,36,104,1.5,74,32
12,29,122,1.3,86,25
14,33,67,1.4,86,22
26,58,125,2,67,52
20,50,113,2,87,36
17,32,199,1.6,81,45
27,50,217,1.8,47,65
19,43,156,1.8,40,58
12,24,42,1.4,65,20
14,29,63,1.6,92,33
11,25,33,1.4,88,12
18,45,75,1.6,69,30
17,51,92,1.7,108,39
19,49,89,1.6,128,37
22,54,116,1.7,120,50
19,46,112,1.6,123,40
16,42,85,1.7,113,34
18,50,109,1.7,130,36
21,45,132,1.7,136,54
20,29,147,1.6,133,56
12,23,77,1.4,55,29
14,31,76,1.5,106,29
17,42,69,1.5,71,26
18,40,77,1.5,124,30
18,40,95,1.4,128,38
17,42,82,1.2,118,28
20,43,120,1.5,57,48
13,31,78,1.3,104,29
15,32,93,1.2,122,33
13,26,84,1.3,67,33
13,27,74,1.1,87,20
16,51,104,1.6,109,35
17,54,139,1.9,152,48
22,44,134,1.9,108,53
13,27,80,1.3,124,33
21,52,149,1.6,92,52
18,50,140,1.8,110,53
16,38,109,1.4,125,39
25,38,145,1.6,135,49
26,24,122,1.5,99,41
13,23,73,1.5,72,43
15,31,84,1.7,139,49
18,39,81,1.6,161,37
22,44,108,1.6,139,45
20,35,97,1.5,112,45
19,35,90,1.5,142,50
20,39,111,1.5,160,58
18,34,103,1.3,59,47
12,22,59,1.1,115,29
14,33,85,1.2,108,33
16,34,90,1.3,107,37
15,32,72,1.3,34,42
14,34,68,1.4,36,37
13,34,77,1.3,37,44
12,26,77,1.1,91,26
13,40,77,1.1,113,22
13,31,56,1.1,113,20
15,39,80,1.3,100,26
15,34,89,1.2,127,28
13,37,109,1.3,125,41
11,28,154,1,82,36
14,38,NA,1.1,93,32
16,46,102,1.2,84,30
16,41,89,1.1,126,31
19,51,127,1.3,117,43
6,25,72,1.2,79,49
8,36,98,1.4,65,60
9,35,82,1.5,143,44
10,33,87,1.4,151,40
11,41,87,1.3,154,41
15,36,117,1.4,94,59
13,26,95,1.4,136,50
10,24,79,1.2,104,36
5,20,64,1.2,68,40
6,27,23,1.2,63,14
5,34,35,1.4,158,17
6,36,66,1.4,41,36
4,20,35,1.1,56,21
6,27,55,1.1,56,31
4,34,52,1.2,74,31
5,32,72,1.2,89,42
8,44,76,1.2,145,30
11,46,76,1.1,165,24
14,46,103,1.2,108,42
10,42,92,1.1,144,43
9,38,91,1.1,99,43
8,35,77,1,106,33
8,30,71,1,143,32
10,35,102,1.1,158,50
11,36,139,1.2,170,75
10,39,123,1.1,162,66
11,31,90,0.9,150,45
9,38,89,1,161,41
12,45,210,1.1,127,56
11,46,203,1.3,200,71
5,20,54,0.9,138,29
9,27,92,1.2,163,58
9,29,107,1.1,172,68
10,33,117,1,167,63
6,24,78,0.6,145,33
7,30,94,0.9,146,51
6,36,74,0.8,165,31
6,34,61,0.8,112,24
8,34,62,0.8,137,20
9,41,79,0.8,130,21
12,60,105,1.1,212,31
10,54,135,1.1,190,48
5,37,91,1.1,139,41
6,34,72,1,146,31
6,36,79,1,189,34
7,36,85,1,180,37
8,35,81,0.9,145,29
5,31,91,0.9,131,47
6,28,80,0.9,149,39
3,25,54,1,96,30
5,27,26,0.9,68,14
10,41,59,1,179,25
8,48,82,1,176,38
7,42,115,1,150,62
7,33,118,1.1,131,70
6,40,127,1.2,98,74
7,34,96,1,115,55
9,37,99,1,113,49
7,39,83,0.9,95,44
7,39,69,1,110,38
7,35,54,0.8,90,18
9,45,61,0.9,143,23
9,50,97,1.1,148,44
11,39,288,0.8,57,72
9,59,241,1.1,25,72
8,42,144,1,72,52
11,50,77,1.1,111,26
16,49,66,1,120,20
16,56,80,1,167,27
14,51,101,1,162,32
9,35,63,0.9,147,34
13,51,94,1.1,148,43
15,46,97,1.1,155,45
19,43,102,1.2,176,46
17,47,111,1.2,164,48
19,62,120,1.2,141,45
14,53,139,1.2,154,52
12,42,89,1.1,132,35
13,52,86,1.2,131,38
13,35,116,1.4,128,63
10,30,84,1,82,46
7,25,48,1,92,29
12,39,65,1,90,23
16,46,79,1,139,25
12,32,90,1.2,125,51
10,38,89,1.4,72,55
8,37,64,1.4,31,42
5,29,23,1.1,41,13
12,33,40,0.9,72,12
16,39,53,0.9,93,19
15,61,76,1.1,42,28
19,54,95,1.2,100,40
19,55,108,1.3,129,50
21,52,118,1.4,86,65
14,43,119,1.5,106,72
13,54,103,1.4,44,50
14,55,139,1.5,104,67
15,47,123,1.3,114,57
11,49,100,1.2,83,47
9,38,68,1.1,58,28
12,43,62,1,83,24
13,35,50,0.8,68,18
16,52,68,1,101,26
17,48,91,1,105,40
10,34,72,1,90,41
15,41,94,1.1,60,48
10,32,93,1.1,78,51
9,31,91,1.1,47,48
10,31,350,0.6,71,47
16,55,160,1,23,42
24,63,205,1.5,9,68
29,73,226,1.9,30,87
19,67,179,1.8,60,79
14,64,166,1.8,20,85
16,48,115,1.6,84,63
12,45,76,1.2,32,25
14,43,84,1.2,46,28
19,49,80,1,64,26
19,55,90,1.1,71,27
25,68,114,1.1,74,44
34,82,182,1.7,49,81
31,80,187,1.7,103,83
26,77,167,1.6,91,75
36,78,222,2,97,106
25,70,194,1.9,82,82
33,73,192,1.8,53,80
22,65,279,2,92,137
21,65,304,2,95,147
24,54,241,1.8,114,125
24,37,143,1.2,60,59
14,38,114,1.3,48,59
12,29,111,1.8,28,67
11,26,55,1.6,41,37
12,27,44,1.1,48,18
20,41,81,1.3,29,25
24,50,122,1.6,8,50
24,50,122,1.6,8,50
31,31,57,0.9,33,24
13,20,30,0.7,33,16
14,31,56,1,52,24
22,49,101,1.5,50,47
39,65,166,2.1,29,78
27,61,174,2.1,28,80
26,44,157,1.7,32,80
15,25,42,1.2,44,25
16,29,38,1.5,12,20
19,35,60,1.6,37,22
23,46,122,1.7,37,50
23,45,119,1.9,10,51
26,39,72,1.6,20,36
24,36,113,1.5,23,58
23,44,137,1.8,24,65
35,52,147,2,18,60
25,44,115,1.9,18,47
24,51,172,2.2,13,70
27,46,129,2.5,11,63
18,41,68,2.2,22,33
26,45,105,2.4,14,47
22,49,136,2.5,14,61
22,46,80,2.1,11,38
23,47,61,2.5,10,29
20,38,42,2.2,10,26
15,36,32,1.7,21,18
20,45,55,1.6,46,25
32,53,70,1.5,33,28
43,66,162,2.3,33,66
36,82,280,3.3,14,124
38,83,342,3.6,21,171
32,95,394,4.3,12,199
27,78,269,3.4,28,117
21,45,160,2.1,51,37
24,44,105,2,48,34
33,50,104,2.2,38,42
51,68,170,2.5,19,76
59,78,245,3.1,18,121
57,83,303,3.5,18,157
45,60,328,3,13,173
53,60,358,2.9,11,190
35,52,211,2.5,13,130
42,45,201,2.5,32,116
32,41,148,2.3,24,85
24,33,79,2,36,41
27,46,75,1.7,34,33
26,42,90,1.5,52,39
21,46,76,1.4,51,26
37,56,108,1.9,36,49
41,70,141,2,32,75
66,72,194,2.5,22,114
55,84,273,3.1,20,160
62,87,380,3.9,12,226
83,92,348,3.4,21,216
87,92,431,4,12,267
38,NA,166,2.4,51,96
35,NA,94,2.7,39,45
37,62,106,2.8,41,50
NA,NA,NA,NA,NA,NA
42,68,293,3.5,17,153
40,79,279,4,39,NA
NA,NA,NA,NA,NA,NA
60,84,312,4.1,22,175
